Hello
resnet
2018-09-07 21:33:43.829581: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829662: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829684: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829697: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829711: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:44.126887: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties: 
name: GeForce GTX 1080 Ti
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 10.92GiB
Free memory: 10.76GiB
2018-09-07 21:33:44.126960: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0 
2018-09-07 21:34:00.273686: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273701: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/conv1/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273715: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273729: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/conv1/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273743: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/preact/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273757: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/preact/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273772: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/preact/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273786: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_23/bottleneck_v2/preact/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273801: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv3/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273817: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv3/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273838: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv3/biases/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273854: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273874: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv3/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273890: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv3/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273904: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv3/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273918: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/BatchNorm/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273933: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/BatchNorm/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273947: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/BatchNorm/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273962: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/BatchNorm/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273978: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.273994: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274009: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274024: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274038: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274052: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv2/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274066: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/BatchNorm/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274080: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/BatchNorm/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274094: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/BatchNorm/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274109: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/BatchNorm/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274131: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274148: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274163: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274178: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274192: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274206: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/conv1/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274220: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/preact/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274234: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/preact/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274248: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/preact/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274263: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_22/bottleneck_v2/preact/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274278: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv3/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274293: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv3/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274308: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv3/biases/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274322: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274341: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv3/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274363: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv3/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274378: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv3/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274393: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/BatchNorm/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274407: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/BatchNorm/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274428: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/BatchNorm/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274445: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/BatchNorm/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274460: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274477: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274492: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274506: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274521: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274535: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv2/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274549: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/BatchNorm/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274564: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/BatchNorm/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274578: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/BatchNorm/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274592: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/BatchNorm/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274607: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274623: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274638: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274652: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274667: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274681: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/conv1/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274695: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/preact/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274716: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/preact/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274732: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/preact/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274747: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_21/bottleneck_v2/preact/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274762: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv3/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274778: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv3/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274793: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv3/biases/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274808: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274822: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv3/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274836: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv3/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274851: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv3/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274870: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/BatchNorm/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274887: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/BatchNorm/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274902: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/BatchNorm/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274916: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/BatchNorm/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274931: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274947: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274962: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274976: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.274991: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275006: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv2/weights/Initializer/truncated_normal/shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275027: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/BatchNorm/moving_variance/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275043: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/BatchNorm/moving_mean/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275057: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/BatchNorm/gamma/Initializer/ones: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275072: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/BatchNorm/beta/Initializer/zeros: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275086: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/convolution/dilation_rate: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275102: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/convolution/Shape: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275118: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/scale: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275133: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/weights/Initializer/truncated_normal/stddev: (Const)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.275147: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block3/unit_20/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mean: (Const)/job:localhost/replica:0/task:0/gpu:0
